Date,Close,Price_Change,MACD,KD_diff,RSI,MA_5_to_10,MA_10_to_20,MA_5_to_20
2020/03/26,15.6,0.40000000000000036,-1.2190234972426417,0.054350769166876034,31.351351351351354,-0.3000000000000007,-1.6425000000000018,-1.9425000000000026
2020/03/27,16.0,-0.40000000000000036,-1.1294550745572352,0.06388808781294403,36.666666666666686,-0.009999999999999787,-1.6225000000000023,-1.632500000000002
2020/03/30,15.6,-0.049999999999998934,-1.078317933426991,0.02856126508644241,34.40860215053765,0.3550000000000022,-1.5400000000000045,-1.1850000000000023
2020/03/31,15.55,-0.25,-1.0299533022460068,0.019006215369979707,35.16483516483518,0.4299999999999997,-1.3625000000000007,-0.932500000000001
2020/04/01,15.3,0.1999999999999993,-1.000266445312235,0.014080640416583134,37.209302325581405,0.36499999999999844,-1.1875,-0.8225000000000016
2020/04/06,15.5,0.15000000000000036,-0.9496540480528708,0.030928351279970512,39.080459770114956,0.1949999999999985,-0.8374999999999968,-0.6424999999999983
2020/04/07,15.65,0.049999999999998934,-0.8872123801368144,0.1020811562921039,44.9367088607595,0.0849999999999973,-0.6274999999999977,-0.5425000000000004
2020/04/08,15.7,0.20000000000000107,-0.8241915590614202,0.10486955573678425,50.70422535211267,-0.04499999999999815,-0.34249999999999936,-0.3874999999999975
2020/04/09,15.9,0.40000000000000036,-0.7494693595401127,0.10315879047328214,52.41379310344826,-0.045000000000001705,-0.1424999999999983,-0.1875
2020/04/10,16.3,-0.25,-0.6504765324560129,0.09506910716679173,68.85245901639345,0.09999999999999964,0.009999999999999787,0.10999999999999943
2020/04/13,16.05,0.6499999999999986,-0.5854482316641274,0.04007750680005684,57.84313725490196,0.16499999999999737,0.12750000000000306,0.2925000000000004
2020/04/14,16.7,0.5,-0.47597650618143383,0.01631023000835885,76.59574468085107,0.30500000000000327,0.23249999999999815,0.5375000000000014
2020/04/15,17.2,-0.3999999999999986,-0.34489778671571614,0.029269812333815204,73.80952380952381,0.44499999999999673,0.3550000000000022,0.7999999999999989
2020/04/16,16.8,0.05000000000000071,-0.2701791570862717,-0.022426792787321848,62.96296296296298,0.5000000000000036,0.41999999999999815,0.9200000000000017
